program,level,university_id,university,city,province,degree_label,annual_fee_cad,fee_notes,duration_years,intake_terms,application_deadline,url,accredited,fees_last_verified,source,is_verified
Communications,Undergraduate,u_guelf,University of Guelph,Guelph,Ontario,Bachelor,22400,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofguelph.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,u_manitoba,University of Manitoba,Winnipeg,Manitoba,Bachelor,23500,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofmanitoba.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,u_new_brunswick,University of New Brunswick,Fredericton / Saint John,New Brunswick,Bachelor,21250,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofnewbrunswick.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,u_oft,University of Ottawa,Ottawa,Ontario,Bachelor,28500,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofottawa.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,u_regina,University of Regina,Regina,Saskatchewan,Bachelor,13900,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofregina.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,u_saskatchewan,University of Saskatchewan,Saskatoon,Saskatchewan,Bachelor,30900,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofsaskatchewan.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,u_sherbrooke,Université de Sherbrooke,Sherbrooke,Quebec,Bachelor,13600,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universitédesherbrooke.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,u_toronto,University of Toronto,Toronto,Ontario,Bachelor,30050,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityoftoronto.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,u_victoria,University of Victoria,Victoria,British Columbia,Bachelor,20400,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofvictoria.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,u_waterloo,University of Waterloo,Waterloo,Ontario,Bachelor,24350,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofwaterloo.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,u_windsor,University of Windsor,Windsor,Ontario,Bachelor,16250,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofwindsor.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,western_university,Western University,London,Ontario,Bachelor,19550,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.westernuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,wilfrid_laurier_university,Wilfrid Laurier University,Waterloo,Ontario,Bachelor,29400,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.wilfridlaurieruniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,york_university,York University,Toronto,Ontario,Bachelor,18550,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.yorkuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,mcgill_university,McGill University,Montreal,Quebec,Bachelor,25700,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mcgilluniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,ubc,University of British Columbia,Vancouver,British Columbia,Bachelor,35600,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofbritishcolumbia.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,simon_fraser_university,Simon Fraser University,Burnaby,British Columbia,Bachelor,20750,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.simonfraseruniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,thompson_rivers_university,Thompson Rivers University,Kamloops,British Columbia,Bachelor,13800,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.thompsonriversuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,dalhousie_university,Dalhousie University,Halifax,Nova Scotia,Bachelor,18700,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.dalhousieuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,memorial_university,Memorial University of Newfoundland,St. John's,Newfoundland and Labrador,Bachelor,13800,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.memorialuniversityofnewfoundland.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,mount_royal_university,Mount Royal University,Calgary,Alberta,Bachelor,19300,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mountroyaluniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,brock_university,Brock University,St. Catharines,Ontario,Bachelor,14650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.brockuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,carleton_university,Carleton University,Ottawa,Ontario,Bachelor,21700,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.carletonuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,concordia_university,Concordia University,Montreal,Quebec,Bachelor,18250,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.concordiauniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,ocad_university,OCAD University,Toronto,Ontario,Bachelor,16650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.ocaduniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,royal_roads_university,Royal Roads University,Colwood,British Columbia,Bachelor,21250,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.royalroadsuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,quest_university_canada,Quest University Canada,Squamish,British Columbia,Bachelor,14750,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.questuniversitycanada.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,capilano_university,Capilano University,North Vancouver,British Columbia,Bachelor,23550,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.capilanouniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,vancouver_island_university,Vancouver Island University,Nanaimo,British Columbia,Bachelor,17000,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.vancouverislanduniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,acadia_university,Acadia University,Wolfville,Nova Scotia,Bachelor,17950,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.acadiauniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,algoma_university,Algoma University,Sault Ste. Marie,Ontario,Bachelor,16500,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.algomauniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,bishop_s_university,Bishop's University,Sherbrooke (Lennoxville),Quebec,Bachelor,22400,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.bishop'suniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,brandon_university,Brandon University,Brandon,Manitoba,Bachelor,20700,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.brandonuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,cape_breton_university,Cape Breton University,Sydney,Nova Scotia,Bachelor,22600,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.capebretonuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,mount_allison_university,Mount Allison University,Sackville,New Brunswick,Bachelor,19000,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mountallisonuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,saint_marys_university,Saint Mary's University,Halifax,Nova Scotia,Bachelor,22050,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.saintmary'suniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,st_francis_xavier_university,St. Francis Xavier University,Antigonish,Nova Scotia,Bachelor,16000,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.stfrancisxavieruniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,trinity_western_university,Trinity Western University,Langley,British Columbia,Bachelor,23300,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.trinitywesternuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Undergraduate,universite_de_moncton,Université de Moncton,Moncton,New Brunswick,Bachelor,22600,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universitédemoncton.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_alberta,University of Alberta,Edmonton,Alberta,Master,42262,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofalberta.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_calgary,University of Calgary,Calgary,Alberta,Master,20930,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofcalgary.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_guelf,University of Guelph,Guelph,Ontario,Master,36627,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofguelph.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_manitoba,University of Manitoba,Winnipeg,Manitoba,Master,25702,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofmanitoba.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_new_brunswick,University of New Brunswick,Fredericton / Saint John,New Brunswick,Master,19090,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofnewbrunswick.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_oft,University of Ottawa,Ottawa,Ontario,Master,33810,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofottawa.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_regina,University of Regina,Regina,Saskatchewan,Master,25529,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofregina.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_saskatchewan,University of Saskatchewan,Saskatoon,Saskatchewan,Master,26507,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofsaskatchewan.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_sherbrooke,Université de Sherbrooke,Sherbrooke,Quebec,Master,25702,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universitédesherbrooke.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_toronto,University of Toronto,Toronto,Ontario,Master,44332,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityoftoronto.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_victoria,University of Victoria,Victoria,British Columbia,Master,24092,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofvictoria.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_waterloo,University of Waterloo,Waterloo,Ontario,Master,31509,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofwaterloo.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,u_windsor,University of Windsor,Windsor,Ontario,Master,17250,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofwindsor.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,western_university,Western University,London,Ontario,Master,24092,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.westernuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,wilfrid_laurier_university,Wilfrid Laurier University,Waterloo,Ontario,Master,33235,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.wilfridlaurieruniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,york_university,York University,Toronto,Ontario,Master,27082,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.yorkuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,mcgill_university,McGill University,Montreal,Quebec,Master,41860,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.mcgilluniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,ubc,University of British Columbia,Vancouver,British Columbia,Master,29152,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofbritishcolumbia.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,simon_fraser_university,Simon Fraser University,Burnaby,British Columbia,Master,27312,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.simonfraseruniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,thompson_rivers_university,Thompson Rivers University,Kamloops,British Columbia,Master,19895,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.thompsonriversuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,dalhousie_university,Dalhousie University,Halifax,Nova Scotia,Master,29267,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.dalhousieuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,memorial_university,Memorial University of Newfoundland,St. John's,Newfoundland and Labrador,Master,26737,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.memorialuniversityofnewfoundland.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,mount_royal_university,Mount Royal University,Calgary,Alberta,Master,23460,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.mountroyaluniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,brock_university,Brock University,St. Catharines,Ontario,Master,24782,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.brockuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,carleton_university,Carleton University,Ottawa,Ontario,Master,32314,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.carletonuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,concordia_university,Concordia University,Montreal,Quebec,Master,24092,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.concordiauniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,ocad_university,OCAD University,Toronto,Ontario,Master,19147,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.ocaduniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,royal_roads_university,Royal Roads University,Colwood,British Columbia,Master,18227,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.royalroadsuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,quest_university_canada,Quest University Canada,Squamish,British Columbia,Master,26679,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.questuniversitycanada.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,capilano_university,Capilano University,North Vancouver,British Columbia,Master,21505,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.capilanouniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,vancouver_island_university,Vancouver Island University,Nanaimo,British Columbia,Master,19147,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.vancouverislanduniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,acadia_university,Acadia University,Wolfville,Nova Scotia,Master,24667,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.acadiauniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,algoma_university,Algoma University,Sault Ste. Marie,Ontario,Master,23287,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.algomauniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,bishop_s_university,Bishop's University,Sherbrooke (Lennoxville),Quebec,Master,26737,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.bishop'suniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,brandon_university,Brandon University,Brandon,Manitoba,Master,16905,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.brandonuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,cape_breton_university,Cape Breton University,Sydney,Nova Scotia,Master,27484,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.capebretonuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,mount_allison_university,Mount Allison University,Sackville,New Brunswick,Master,18170,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.mountallisonuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,saint_marys_university,Saint Mary's University,Halifax,Nova Scotia,Master,26852,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.saintmary'suniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,st_francis_xavier_university,St. Francis Xavier University,Antigonish,Nova Scotia,Master,23574,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.stfrancisxavieruniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,trinity_western_university,Trinity Western University,Langley,British Columbia,Master,25817,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.trinitywesternuniversity.edu/programs/communications,,estimated:2025-08-08,estimate,
Communications,Postgraduate,universite_de_moncton,Université de Moncton,Moncton,New Brunswick,Master,24207,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universitédemoncton.edu/programs/communications,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_alberta,University of Alberta,Edmonton,Alberta,Bachelor,31100,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofalberta.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_calgary,University of Calgary,Calgary,Alberta,Bachelor,26900,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofcalgary.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_guelf,University of Guelph,Guelph,Ontario,Bachelor,27300,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofguelph.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_manitoba,University of Manitoba,Winnipeg,Manitoba,Bachelor,26650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofmanitoba.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_new_brunswick,University of New Brunswick,Fredericton / Saint John,New Brunswick,Bachelor,18400,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofnewbrunswick.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_oft,University of Ottawa,Ottawa,Ontario,Bachelor,41650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofottawa.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_regina,University of Regina,Regina,Saskatchewan,Bachelor,20500,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofregina.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_saskatchewan,University of Saskatchewan,Saskatoon,Saskatchewan,Bachelor,40000,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofsaskatchewan.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_sherbrooke,Université de Sherbrooke,Sherbrooke,Quebec,Bachelor,22000,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universitédesherbrooke.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_toronto,University of Toronto,Toronto,Ontario,Bachelor,30900,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityoftoronto.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_victoria,University of Victoria,Victoria,British Columbia,Bachelor,29150,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofvictoria.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_waterloo,University of Waterloo,Waterloo,Ontario,Bachelor,40600,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofwaterloo.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,u_windsor,University of Windsor,Windsor,Ontario,Bachelor,22200,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofwindsor.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,western_university,Western University,London,Ontario,Bachelor,28450,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.westernuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,wilfrid_laurier_university,Wilfrid Laurier University,Waterloo,Ontario,Bachelor,25350,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.wilfridlaurieruniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,york_university,York University,Toronto,Ontario,Bachelor,24450,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.yorkuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,mcgill_university,McGill University,Montreal,Quebec,Bachelor,37650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mcgilluniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,ubc,University of British Columbia,Vancouver,British Columbia,Bachelor,32150,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofbritishcolumbia.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,simon_fraser_university,Simon Fraser University,Burnaby,British Columbia,Bachelor,37450,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.simonfraseruniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,thompson_rivers_university,Thompson Rivers University,Kamloops,British Columbia,Bachelor,20950,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.thompsonriversuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,dalhousie_university,Dalhousie University,Halifax,Nova Scotia,Bachelor,41500,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.dalhousieuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,memorial_university,Memorial University of Newfoundland,St. John's,Newfoundland and Labrador,Bachelor,23450,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.memorialuniversityofnewfoundland.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,mount_royal_university,Mount Royal University,Calgary,Alberta,Bachelor,26450,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mountroyaluniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,brock_university,Brock University,St. Catharines,Ontario,Bachelor,28550,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.brockuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,carleton_university,Carleton University,Ottawa,Ontario,Bachelor,35650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.carletonuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,concordia_university,Concordia University,Montreal,Quebec,Bachelor,27800,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.concordiauniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,royal_roads_university,Royal Roads University,Colwood,British Columbia,Bachelor,21800,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.royalroadsuniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,quest_university_canada,Quest University Canada,Squamish,British Columbia,Bachelor,26850,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.questuniversitycanada.edu/programs/public-health,,estimated:2025-08-08,estimate,
Public Health,Undergraduate,capilano_university,Capilano University,North Vancouver,British Columbia,Bachelor,23450,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.capilanouniversity.edu/programs/public-health,,estimated:2025-08-08,estimate,
